name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
\src\main\org\apache\tools\zip\Simple8BitZipEncoding.java,2,2,3,2,16,2,9,4,2,11,260,49,117,37,65,94,0,92,40,52,0,0,0,0,6,6,5,2,0.8,27,27,29,19
\src\tests\junit\org\apache\tools\ant\taskdefs\FixCrLfTest.java,1,1,1,1,3,0,3,0,1,38,219,46,147,51,55,26,0,100,50,50,0,0,0,0,5,5,1,2,0.18,42,42,42,38
\src\tests\junit\org\apache\tools\ant\ImmutableTest.java,1,1,1,1,4,0,4,0,1,9,78,12,40,12,18,26,0,30,12,18,0,0,0,0,1,1,1,0,0.65,9,9,9,9
\src\tests\junit\org\apache\tools\ant\filters\TokenFilterTest.java,1,1,1,1,6,0,6,0,2,35,296,45,228,74,131,23,0,143,57,86,0,0,0,0,2,2,1,1,0.1,46,46,46,35
\src\etc\testcases\taskdefs\fixcrlf\expected\Junk6.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\tests\junit\org\apache\tools\ant\taskdefs\ManifestClassPathTest.java,1,1,1,1,8,0,8,0,1,16,185,24,141,22,96,21,0,68,21,47,0,0,0,0,3,3,3,2,0.15,22,22,22,18
\src\main\org\apache\tools\ant\input\DefaultInputHandler.java,4,4,4,2,21,0,15,5,1,4,123,7,71,22,44,45,0,50,21,29,0,0,0,0,7,7,3,3,0.63,14,14,14,6
\src\main\org\apache\tools\ant\taskdefs\optional\native2ascii\Native2AsciiAdapter.java,1,1,1,1,11,0,1,10,1,1,43,2,8,7,0,33,0,6,6,0,0,0,0,0,1,1,1,0,4.12,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\Concat.java,2,2,3,1,12,0,8,3,7,53,918,78,553,160,313,287,0,403,163,240,0,0,0,0,12,12,10,5,0.52,126,126,147,76
\src\main\org\apache\tools\ant\taskdefs\Execute.java,2,2,3,2,18,0,10,7,12,53,1225,87,644,181,396,494,0,435,158,277,0,0,0,0,10,10,7,4,0.77,131,131,140,80
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\LogListener.java,1,1,1,1,5,0,1,4,1,1,30,2,4,3,0,24,0,3,3,0,0,0,0,0,1,1,1,0,6,1,1,1,1
\src\main\org\apache\tools\ant\types\Description.java,4,4,4,2,18,0,14,3,1,4,122,10,67,27,35,45,0,54,28,26,0,0,0,0,6,6,5,2,0.67,15,15,15,8
\src\main\org\apache\tools\ant\RuntimeConfigurable.java,2,2,2,1,14,0,7,7,1,24,476,52,197,61,106,230,0,138,61,77,0,0,0,0,12,12,1,4,1.17,57,57,59,24
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\TestFormatter.java,1,1,1,1,6,0,3,2,1,11,112,11,53,21,17,48,0,29,20,9,0,0,0,0,5,5,1,3,0.91,15,15,16,11
\src\tests\junit\org\apache\tools\ant\filters\StripJavaCommentsTest.java,1,1,1,1,3,0,3,0,1,4,52,10,23,13,8,19,0,18,13,5,0,0,0,0,1,1,1,0,0.83,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\IPlanetEjbcTask.java,2,2,3,1,16,0,9,5,1,13,319,26,142,58,86,151,0,94,47,47,0,0,0,0,8,8,1,1,1.06,29,29,33,13
\src\main\org\apache\tools\ant\types\resources\AbstractClasspathResource.java,2,2,2,1,11,0,7,3,3,19,265,20,157,40,89,88,0,110,42,68,0,0,0,0,6,6,1,3,0.56,37,37,40,19
\src\main\org\apache\tools\ant\types\selectors\ContainsRegexpSelector.java,3,3,3,2,16,1,10,5,1,7,170,21,90,30,50,59,0,64,29,35,0,0,0,0,8,8,5,3,0.66,18,18,18,11
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\DoubleCPInfo.java,1,1,1,1,8,0,3,5,1,3,58,6,14,7,3,38,0,10,7,3,0,0,0,0,1,1,1,0,2.71,3,3,3,3
\src\main\org\apache\tools\ant\util\RegexpPatternMapper.java,3,3,3,1,15,0,9,6,1,7,161,15,78,21,46,68,0,52,22,30,0,0,0,0,5,5,1,4,0.87,18,18,20,7
\src\main\org\apache\tools\ant\types\resources\comparators\Content.java,1,1,1,1,11,0,4,6,1,3,70,8,21,10,7,41,0,15,10,5,0,0,0,0,2,2,1,1,1.95,4,4,4,3
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Delete.java,2,2,2,1,10,0,6,4,1,2,65,5,17,6,7,43,0,12,6,6,0,0,0,0,3,3,1,1,2.53,4,4,4,2
\src\tests\junit\org\apache\tools\ant\DirectoryScannerTest.java,2,2,2,1,15,0,13,1,1,32,558,61,449,106,354,70,0,316,104,212,0,0,0,0,11,11,1,4,0.16,50,50,53,32
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Submit.java,3,3,3,1,14,0,9,5,2,6,154,8,66,21,34,80,0,48,21,27,0,0,0,0,9,9,1,5,1.21,15,15,15,6
\src\tests\junit\org\apache\tools\ant\util\ReaderInputStreamTest.java,2,2,2,1,8,0,7,0,1,7,96,10,60,27,36,26,0,45,26,19,0,0,0,0,4,4,3,2,0.43,12,12,12,9
\src\main\org\apache\tools\ant\taskdefs\optional\junit\XMLConstants.java,0,0,0,0,0,0,0,0,1,0,139,22,25,24,22,92,0,24,24,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\optional\net\FTPTaskConfig.java,1,1,1,1,1,0,1,0,1,7,28,1,10,9,0,17,0,9,9,0,0,0,0,0,1,1,1,0,1.7,7,7,7,7
\src\main\org\apache\tools\bzip2\BZip2Constants.java,0,0,0,0,0,0,0,0,1,0,109,5,67,66,62,37,0,13,13,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,1,1,2,1,9,0,4,4,3,9,177,19,54,20,20,104,0,38,20,18,0,0,0,0,3,3,3,2,1.93,13,13,14,11
\src\tests\junit\org\apache\tools\ant\util\UnPackageNameMapperTest.java,1,1,1,1,4,0,4,0,1,3,40,5,18,11,9,17,0,16,11,5,0,0,0,0,1,1,1,0,0.94,3,3,3,3
\src\main\org\apache\tools\ant\types\selectors\SelectSelector.java,2,2,2,1,11,0,6,5,1,15,231,24,99,29,49,108,0,70,29,41,0,0,0,0,4,4,3,2,1.09,26,26,28,17
\src\main\org\apache\tools\ant\util\optional\JavaxScriptRunner.java,4,4,4,1,20,0,15,5,1,6,165,12,100,29,65,53,0,64,27,37,0,0,0,0,8,8,3,3,0.53,21,21,21,8
\src\main\org\apache\tools\ant\taskdefs\optional\testing\Funtest.java,2,2,2,1,13,0,7,5,2,27,577,71,236,77,131,270,0,175,76,99,0,0,0,0,12,12,1,2,1.14,48,48,53,27
\src\main\org\apache\tools\ant\taskdefs\ExecuteWatchdog.java,2,2,2,1,12,0,6,5,1,9,177,19,67,19,35,91,0,47,19,28,0,0,0,0,4,4,1,3,1.36,15,15,15,9
\src\main\org\apache\tools\ant\ProjectHelper.java,1,1,2,1,14,0,4,9,4,30,540,44,171,69,80,325,0,114,61,53,0,0,0,0,5,5,3,3,1.9,44,44,47,34
\src\main\org\apache\tools\ant\util\optional\ScriptRunner.java,3,3,3,2,17,0,13,4,1,7,179,13,111,34,70,55,0,73,33,40,0,0,0,0,3,3,3,2,0.5,19,19,19,11
\src\main\org\apache\tools\ant\taskdefs\EchoXML.java,2,2,2,1,8,0,6,2,2,8,137,14,77,36,38,46,0,56,34,22,0,0,0,0,5,5,4,2,0.6,15,15,15,11
\src\main\org\apache\tools\ant\launch\LaunchException.java,1,1,1,1,3,0,3,0,1,1,37,3,6,3,1,28,0,4,3,1,0,0,0,0,1,1,1,0,4.67,1,1,1,1
\src\main\org\apache\tools\ant\types\selectors\DepthSelector.java,3,3,4,2,18,0,12,6,1,7,185,19,95,28,61,71,0,64,27,37,0,0,0,0,7,7,5,4,0.75,21,21,25,11
\src\tests\junit\org\apache\tools\ant\filters\EscapeUnicodeTest.java,1,1,1,1,3,0,3,0,1,4,52,10,23,13,8,19,0,18,13,5,0,0,0,0,1,1,1,0,0.83,4,4,4,4
\src\tests\junit\org\apache\tools\ant\util\regexp\Jdk14RegexpMatcherTest.java,2,2,2,1,5,0,5,0,1,6,70,10,39,10,18,21,0,24,10,14,0,0,0,0,2,2,1,1,0.54,10,10,10,6
\src\main\org\apache\tools\ant\taskdefs\condition\Http.java,3,3,3,2,16,0,10,6,1,4,116,10,57,23,33,49,0,41,23,18,0,0,0,0,7,7,6,4,0.86,11,11,12,9
\src\main\org\apache\tools\ant\ExitStatusException.java,1,1,1,1,8,0,3,4,1,4,69,7,20,8,8,42,0,15,8,7,0,0,0,0,1,1,1,0,2.1,4,4,4,4
\src\etc\testcases\taskdefs\fixcrlf\expected\Junk7.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\etc\testcases\taskdefs\apt\AptExample.java,0,0,0,0,0,0,0,0,1,0,25,0,6,5,0,19,0,1,1,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\VerifyJar.java,2,2,2,1,10,1,8,1,3,11,211,34,116,47,62,61,0,87,47,40,0,0,0,0,7,7,1,2,0.53,20,20,21,11
\src\main\org\apache\tools\ant\types\selectors\SizeSelector.java,3,3,4,1,19,0,10,9,3,9,279,22,130,46,92,128,0,100,47,53,0,0,0,0,10,10,1,4,0.98,30,30,33,9
\src\tests\junit\org\example\junit\XmlParserTest.java,1,1,1,1,5,0,5,0,1,4,56,8,28,13,10,22,0,20,13,7,0,0,0,0,1,1,1,0,0.79,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Reopen.java,2,2,3,1,11,0,6,4,1,2,60,7,17,6,7,36,0,12,6,6,0,0,0,0,2,2,1,1,2.12,4,4,5,2
\src\tests\antunit\core\uuencode\src\task\UUDecodeTask.java,1,1,1,1,3,0,3,0,1,1,31,2,9,6,1,20,0,7,6,1,0,0,0,0,1,1,1,0,2.22,1,1,1,1
\src\main\org\apache\tools\ant\util\regexp\JakartaOroRegexp.java,3,3,3,1,21,0,14,6,1,3,98,8,52,18,32,38,0,35,17,18,0,0,0,0,6,6,1,4,0.73,9,9,9,3
\src\main\org\apache\tools\ant\taskdefs\optional\javacc\JJTree.java,2,2,3,1,14,1,8,4,1,22,405,67,221,79,138,117,0,151,75,76,0,0,0,0,9,9,3,3,0.53,49,49,57,24
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\RhinoScriptTest.java,1,1,1,1,10,0,9,1,1,3,64,6,33,7,23,25,0,29,7,22,0,0,0,0,1,1,1,0,0.76,3,3,3,3
\src\main\org\apache\tools\ant\types\selectors\SelectorUtils.java,5,5,5,4,29,1,17,11,1,21,695,51,371,87,239,281,0,284,94,190,0,0,0,0,28,28,28,5,0.76,98,98,109,81
\src\tests\junit\org\example\junit\Timeout.java,1,1,1,1,3,0,3,0,1,2,29,2,10,5,2,17,0,7,5,2,0,0,0,0,1,1,1,0,1.7,2,2,2,2
\src\tests\junit\org\apache\tools\ant\taskdefs\JavacTest.java,1,1,1,1,14,1,11,1,1,13,233,36,159,37,120,38,0,129,36,93,0,0,0,0,2,2,1,1,0.24,14,14,19,13
\src\tests\junit\org\apache\tools\ant\util\CollectionUtilsTest.java,1,1,1,1,21,0,21,0,1,3,101,7,73,14,59,21,0,69,14,55,0,0,0,0,1,1,1,0,0.29,3,3,3,3
\src\main\org\apache\tools\ant\taskdefs\PumpStreamHandler.java,2,2,2,1,10,0,5,4,2,19,274,26,129,44,60,120,0,85,38,47,0,0,0,0,5,5,1,2,0.93,30,30,33,19
\src\main\org\apache\tools\ant\types\RegularExpression.java,2,2,2,1,9,0,5,3,1,7,141,9,53,18,27,79,0,39,18,21,0,0,0,0,2,2,1,1,1.49,12,12,12,7
\src\tests\junit\org\apache\tools\ant\taskdefs\FilterTest.java,1,1,1,1,5,0,5,0,1,13,114,18,77,24,39,19,0,52,24,28,0,0,0,0,4,4,1,2,0.25,16,16,16,13
\src\main\org\apache\tools\ant\taskdefs\ManifestException.java,1,1,1,1,7,0,3,4,1,1,36,3,7,4,2,26,0,5,4,1,0,0,0,0,1,1,1,0,3.71,1,1,1,1
\src\tests\junit\org\apache\tools\ant\taskdefs\JarTest.java,1,1,1,1,6,0,6,0,1,35,303,44,237,78,136,24,0,168,75,93,0,0,0,0,6,6,1,3,0.1,49,49,49,35
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\depend\DependTest.java,1,1,1,1,8,0,5,2,1,13,158,20,82,29,47,56,0,55,29,26,0,0,0,0,2,2,1,1,0.68,14,14,14,13
\src\main\org\apache\tools\ant\types\resources\selectors\And.java,2,2,2,2,8,0,4,4,1,3,58,7,18,7,5,33,0,13,8,5,0,0,0,0,3,3,3,2,1.83,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\XSLTLiaison2.java,1,1,1,1,5,0,1,4,1,1,33,2,4,3,0,27,0,3,3,0,0,0,0,0,1,1,1,0,6.75,1,1,1,1
\src\tests\junit\org\apache\tools\zip\ZipEntryTest.java,1,1,1,1,29,3,22,3,1,6,208,29,138,33,121,41,0,125,33,92,0,0,0,0,2,2,1,1,0.3,7,7,7,6
\src\main\org\apache\tools\ant\taskdefs\ExecuteOn.java,3,3,4,1,19,0,12,6,2,33,780,68,458,129,300,257,0,321,128,193,0,0,0,0,30,30,10,5,0.56,98,98,120,42
\src\main\org\apache\tools\zip\NioZipEncoding.java,3,3,3,2,19,3,10,5,1,4,122,20,54,20,31,48,0,42,20,22,0,0,0,0,7,7,5,3,0.89,10,10,11,8
\src\main\org\apache\tools\ant\taskdefs\optional\j2ee\WebLogicHotDeploymentTool.java,2,2,3,1,16,1,8,6,1,11,247,32,110,32,70,105,0,67,30,37,0,0,0,0,5,5,3,2,0.95,24,24,32,13
\src\main\org\apache\tools\ant\taskdefs\Get.java,3,3,3,2,17,0,10,5,6,37,804,82,471,152,287,254,0,329,145,184,0,0,0,0,12,12,7,4,0.54,96,96,113,59
\src\tests\junit\org\apache\tools\ant\taskdefs\DynamicTask.java,1,1,1,1,2,0,2,0,2,5,46,8,21,10,4,17,0,14,10,4,0,0,0,0,1,1,1,0,0.81,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\optional\junit\JUnitResultFormatter.java,1,1,1,1,5,0,1,4,1,5,63,7,12,11,0,44,0,10,10,0,0,0,0,0,1,1,1,0,3.67,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\condition\And.java,3,3,3,3,14,0,10,4,1,1,49,5,15,7,6,29,0,11,7,4,0,0,0,0,3,3,3,2,1.93,3,3,3,3
\src\etc\testcases\types\assertions\AssertionMain.java,1,1,1,1,4,0,4,0,1,1,31,4,6,2,2,21,0,4,2,2,0,0,0,0,1,1,1,0,3.5,1,1,1,1
\src\tests\junit\org\example\types\TypedefTestType.java,0,0,0,0,0,0,0,0,1,0,25,4,4,3,0,17,0,3,3,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0
\src\main\org\apache\tools\ant\util\OutputStreamFunneler.java,1,1,1,1,8,0,6,2,2,13,176,20,99,25,48,58,0,64,24,40,0,0,0,0,5,5,1,4,0.59,19,19,19,13
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\net\FTPTest.java,2,2,2,2,12,0,11,1,9,61,895,63,747,176,486,97,0,520,170,350,0,0,0,0,5,5,4,2,0.13,140,140,140,101
\src\etc\testcases\taskdefs\fixcrlf\expected\Junk8.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\VmCrash.java,1,1,1,1,3,0,3,0,1,2,34,5,10,5,2,19,0,7,5,2,0,0,0,0,1,1,1,0,1.9,2,2,2,2
\src\main\org\apache\tools\ant\util\ReaderInputStream.java,3,3,3,2,17,0,10,6,1,9,205,21,107,24,60,79,0,74,23,51,0,0,0,0,8,8,4,2,0.74,27,27,28,16
\src\tests\junit\org\apache\tools\ant\taskdefs\condition\TypeFoundTest.java,1,1,1,1,3,0,3,0,1,9,67,13,31,12,9,23,0,21,12,9,0,0,0,0,1,1,1,0,0.74,9,9,9,9
\src\tests\junit\org\apache\tools\ant\taskdefs\condition\ContainsTest.java,1,1,1,1,6,0,5,0,1,2,43,7,15,6,7,21,0,12,6,6,0,0,0,0,1,1,1,0,1.4,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Base.java,2,2,2,1,15,0,7,7,1,14,311,33,123,37,70,155,0,87,37,50,0,0,0,0,12,12,1,3,1.26,28,28,33,14
\src\main\org\apache\tools\ant\Main.java,5,5,5,1,32,1,21,8,1,31,1191,115,722,165,538,356,0,525,160,365,0,0,0,0,44,44,5,5,0.49,144,144,165,39
\src\etc\testcases\taskdefs\apt\DistributedAnnotationFactory.java,1,1,1,1,3,0,3,0,1,3,50,7,22,15,4,21,0,15,12,3,0,0,0,0,1,1,1,0,0.95,3,3,3,3
\src\tests\junit\org\apache\tools\ant\taskdefs\PathConvertTest.java,1,1,1,1,3,0,3,0,1,6,56,10,26,12,10,20,0,19,12,7,0,0,0,0,1,1,1,0,0.77,6,6,6,6
\src\main\org\apache\tools\ant\filters\ConcatFilter.java,3,3,3,1,16,0,8,7,1,9,215,18,92,25,47,105,0,68,25,43,0,0,0,0,9,9,5,3,1.14,24,24,24,13
\src\tests\junit\org\apache\tools\ant\taskdefs\CallTargetTest.java,1,1,1,1,3,0,3,0,1,9,72,13,36,14,13,23,0,26,14,12,0,0,0,0,1,1,1,0,0.64,9,9,9,9
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\MethodRefCPInfo.java,1,1,1,1,11,1,5,5,1,7,133,19,49,21,21,65,0,35,19,16,0,0,0,0,2,2,1,1,1.33,8,8,8,7
\src\tests\junit\org\apache\tools\ant\taskdefs\BZip2Test.java,2,2,2,1,11,1,8,1,1,6,111,20,64,27,34,27,0,47,24,23,0,0,0,0,5,5,3,3,0.42,10,10,10,8
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Change.java,3,3,3,2,21,2,14,5,3,6,147,18,65,18,43,67,0,50,20,30,0,0,0,0,5,5,5,2,1.03,15,15,15,10
\src\tests\junit\org\apache\tools\ant\taskdefs\MakeUrlTest.java,1,1,1,1,5,0,4,1,1,16,137,21,76,29,37,40,0,58,29,29,0,0,0,0,1,1,1,0,0.53,16,16,17,16
\src\main\org\apache\tools\ant\taskdefs\optional\depend\AntAnalyzer.java,6,6,6,2,36,2,26,7,1,3,150,13,94,38,59,43,0,75,41,34,0,0,0,0,15,15,5,5,0.46,17,17,18,7
\src\main\org\apache\tools\ant\taskdefs\condition\Matches.java,2,2,2,1,11,0,6,5,1,7,128,10,61,21,30,57,0,43,21,22,0,0,0,0,6,6,1,1,0.93,14,14,14,7
\src\main\org\apache\tools\ant\taskdefs\optional\javacc\JavaCC.java,2,2,2,1,12,0,7,5,1,33,567,78,300,113,190,190,0,206,107,99,0,0,0,0,14,10,3,4,0.63,75,71,78,35
\src\main\org\apache\tools\ant\taskdefs\optional\extension\ExtensionAdapter.java,2,2,2,1,12,0,6,5,1,11,215,20,90,30,45,105,0,57,27,30,0,0,0,0,5,5,1,1,1.17,17,17,23,11
\src\tests\junit\org\apache\tools\ant\util\regexp\JakartaOroRegexpTest.java,1,1,1,1,3,0,3,0,1,2,35,5,9,4,2,21,0,6,4,2,0,0,0,0,1,1,1,0,2.33,2,2,2,2
\src\main\org\apache\tools\ant\types\resources\comparators\Type.java,3,3,3,1,14,0,7,7,1,1,44,4,11,5,4,29,0,8,5,3,0,0,0,0,3,3,1,1,2.64,3,3,3,1
\src\main\org\apache\tools\ant\types\selectors\modifiedselector\EqualComparator.java,3,3,3,2,11,0,6,5,1,2,58,7,16,5,6,35,0,11,5,6,0,0,0,0,4,4,3,2,2.19,5,5,5,4
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\SchemaValidateTest.java,1,1,1,1,5,0,3,1,1,11,99,14,48,16,21,37,0,26,15,11,0,0,0,0,1,1,1,0,0.77,11,11,11,11
\src\etc\testcases\taskdefs\apt\Distributed.java,1,1,1,1,0,0,0,0,2,2,39,6,14,13,0,19,0,10,10,0,0,0,0,0,1,1,1,0,1.36,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\Componentdef.java,1,1,1,1,3,0,3,0,1,1,41,4,6,3,1,31,0,4,3,1,0,0,0,0,1,1,1,0,5.17,1,1,1,1
\src\tests\junit\org\apache\tools\ant\types\XMLCatalogBuildFileTest.java,1,1,1,1,3,0,3,0,1,7,96,10,31,10,13,55,0,19,10,9,0,0,0,0,1,1,1,0,1.77,7,7,7,7
\src\main\org\apache\tools\zip\ZipLong.java,1,1,1,1,9,0,4,4,1,11,159,18,65,28,37,76,0,50,28,22,0,0,0,0,2,2,1,1,1.17,13,13,14,11
\src\main\org\apache\tools\ant\taskdefs\XSLTLiaison3.java,1,1,1,1,6,0,1,5,1,1,35,2,5,4,0,28,0,4,4,0,0,0,0,0,1,1,1,0,5.6,1,1,1,1
\src\tests\junit\org\apache\tools\ant\taskdefs\WhichResourceTest.java,1,1,1,1,3,0,3,0,1,5,49,8,24,10,9,17,0,17,9,8,0,0,0,0,1,1,1,0,0.71,5,5,5,5
\src\tests\junit\org\apache\tools\ant\taskdefs\ZipTest.java,1,1,1,1,6,0,5,0,1,27,237,36,170,52,92,31,0,117,50,67,0,0,0,0,3,3,1,2,0.18,34,34,34,27
\src\tests\junit\org\apache\tools\ant\types\DescriptionTest.java,1,1,1,1,3,0,3,0,1,7,58,10,27,10,9,21,0,19,10,9,0,0,0,0,1,1,1,0,0.78,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\optional\net\FTPTask.java,1,1,2,1,8,0,4,3,4,83,969,110,508,196,269,352,0,327,164,163,0,0,0,0,10,10,9,3,0.69,119,119,133,94
\src\tests\junit\org\apache\tools\ant\taskdefs\ExecuteJavaTest.java,1,1,1,1,9,0,8,0,1,8,128,20,80,31,52,28,0,62,31,31,0,0,0,0,2,2,1,1,0.35,9,9,9,8
\src\main\org\apache\tools\ant\taskdefs\cvslib\CvsVersion.java,4,4,6,2,19,0,15,3,1,6,169,5,107,34,72,57,0,85,34,51,0,0,0,0,15,15,6,3,0.53,25,25,37,11
\src\main\org\apache\tools\ant\taskdefs\Taskdef.java,1,1,1,1,4,0,4,0,1,1,52,5,9,5,2,38,0,7,5,2,0,0,0,0,1,1,1,0,4.22,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\Dirname.java,2,2,2,1,9,0,5,4,1,3,81,7,25,11,9,49,0,18,11,7,0,0,0,0,3,3,1,1,1.96,5,5,5,3
\src\main\org\apache\tools\tar\TarInputStream.java,3,3,3,1,21,2,11,7,1,15,402,56,197,54,126,149,0,141,53,88,0,0,0,0,16,16,4,3,0.76,45,45,47,22
\src\main\org\apache\tools\ant\types\optional\image\Rotate.java,2,2,2,2,18,0,12,6,1,4,118,10,59,22,38,49,0,53,24,29,0,0,0,0,4,4,3,2,0.83,9,9,9,8
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\WebsphereDeploymentTool.java,3,3,3,1,21,2,12,7,2,32,896,155,453,132,295,290,0,309,129,180,0,0,0,0,26,26,9,7,0.64,90,90,98,40
\src\tests\junit\org\apache\tools\ant\taskdefs\ProcessDestroyerTest.java,2,2,2,1,14,1,12,1,1,3,79,12,41,10,26,26,0,23,9,14,0,0,0,0,2,2,1,2,0.63,5,5,5,3
\src\tests\junit\org\apache\tools\ant\taskdefs\EchoXMLTest.java,1,1,1,1,3,0,3,0,1,6,49,10,22,9,6,17,0,15,9,6,0,0,0,0,1,1,1,0,0.77,6,6,6,6
\src\main\org\apache\tools\ant\dispatch\DispatchUtils.java,19,19,23,1,92,0,87,5,1,1,124,3,95,21,70,26,0,58,21,37,0,0,0,0,19,19,1,8,0.27,19,19,23,1
\src\tests\junit\org\apache\tools\ant\taskdefs\InputTest.java,1,1,1,1,4,0,4,0,1,14,106,20,69,19,34,18,0,42,19,23,0,0,0,0,3,3,1,1,0.26,16,16,16,14
\src\main\org\apache\tools\ant\util\TeeOutputStream.java,1,1,1,1,9,0,4,5,1,6,95,10,34,12,14,51,0,25,12,13,0,0,0,0,1,1,1,1,1.5,6,6,6,6
\src\main\org\apache\tools\ant\taskdefs\optional\net\TelnetTask.java,2,2,2,1,12,0,7,5,5,21,394,33,190,62,104,171,0,127,59,68,0,0,0,0,10,10,1,4,0.9,41,41,51,21
\src\main\org\apache\tools\ant\util\LeadPipeInputStream.java,2,2,2,1,12,0,7,5,1,9,159,14,76,22,40,69,0,51,22,29,0,0,0,0,4,4,1,3,0.91,17,17,19,9
\src\main\org\apache\tools\ant\loader\AntClassLoader2.java,1,1,1,1,2,0,2,0,1,1,31,3,6,4,0,22,0,4,4,0,0,0,0,0,1,1,1,0,3.67,1,1,1,1
\src\main\org\apache\tools\ant\util\UUEncoder.java,2,2,2,1,17,0,10,6,1,6,148,13,74,33,41,61,0,58,30,28,0,0,0,0,4,4,1,3,0.82,12,12,12,6
\src\etc\testcases\taskdefs\fixcrlf\expected\Junk9.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\input\MultipleChoiceInputRequest.java,1,1,2,1,8,0,4,3,1,3,57,6,18,7,7,33,0,13,7,6,0,0,0,0,2,2,1,1,1.83,4,4,6,3
\src\tests\junit\org\apache\tools\ant\taskdefs\DemuxOutputTask.java,2,2,3,1,11,0,10,0,1,3,75,9,41,17,23,25,0,31,15,16,0,0,0,0,3,3,1,1,0.61,7,7,9,3
\src\main\org\apache\tools\ant\taskdefs\optional\javah\JavahAdapter.java,1,1,1,1,8,0,1,7,1,1,38,3,6,5,0,29,0,5,5,0,0,0,0,0,1,1,1,0,4.83,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\Sync.java,2,2,2,1,16,0,9,6,3,29,602,65,297,100,173,242,0,228,100,128,0,0,0,0,9,9,1,3,0.81,60,60,68,29
\src\main\org\apache\tools\ant\taskdefs\rmic\XNewRmic.java,1,1,1,1,7,0,4,2,1,2,52,6,14,9,5,32,0,9,8,1,0,0,0,0,1,1,1,0,2.29,2,2,2,2
\src\main\org\apache\tools\ant\types\optional\image\BasicShape.java,1,1,1,1,7,0,3,4,1,3,55,6,15,8,6,34,0,11,8,3,0,0,0,0,1,1,1,0,2.27,3,3,3,3
\src\main\org\apache\tools\ant\types\DirSet.java,2,2,2,1,10,0,5,4,1,7,114,12,47,15,22,55,0,34,16,18,0,0,0,0,3,3,1,2,1.17,12,12,12,7
\src\tests\junit\org\apache\tools\ant\filters\HeadTailTest.java,1,1,1,1,5,0,5,0,1,14,131,20,89,47,54,22,0,68,43,25,0,0,0,0,1,1,1,0,0.25,14,14,14,14
\src\tests\junit\org\apache\tools\ant\taskdefs\condition\HttpTest.java,1,1,1,1,4,0,3,0,1,6,63,9,29,11,11,25,0,20,11,9,0,0,0,0,1,1,1,0,0.86,6,6,6,6
